,user_id,timestamp,weekday,hour,voronoi_id,states
168,1,2019-01-17 14:55:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
169,1,2019-01-17 15:00:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
170,1,2019-01-17 15:05:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
171,1,2019-01-17 15:10:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
172,1,2019-01-17 15:15:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
173,1,2019-01-17 15:20:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
174,1,2019-01-17 15:25:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
175,1,2019-01-17 15:30:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
176,1,2019-01-17 15:40:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
177,1,2019-01-17 15:45:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
178,1,2019-01-17 15:50:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
179,1,2019-01-17 15:55:00,4,15,19,"[Row(neighbors=19, props=1.0)]"
180,1,2019-01-17 16:00:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
181,1,2019-01-17 16:05:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
182,1,2019-01-17 16:10:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
183,1,2019-01-17 16:15:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
184,1,2019-01-17 16:20:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
185,1,2019-01-17 16:25:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
186,1,2019-01-17 16:30:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
187,1,2019-01-17 16:35:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
188,1,2019-01-17 16:40:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
189,1,2019-01-17 16:45:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
190,1,2019-01-17 16:50:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
191,1,2019-01-17 16:55:00,4,16,19,"[Row(neighbors=19, props=1.0)]"
192,1,2019-01-17 17:05:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
193,1,2019-01-17 17:10:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
194,1,2019-01-17 17:15:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
195,1,2019-01-17 17:20:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
196,1,2019-01-17 17:25:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
197,1,2019-01-17 17:30:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
198,1,2019-01-17 17:35:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
199,1,2019-01-17 17:40:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
200,1,2019-01-17 17:45:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
201,1,2019-01-17 17:50:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
202,1,2019-01-17 17:55:00,4,17,19,"[Row(neighbors=19, props=1.0)]"
203,1,2019-01-17 18:00:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
204,1,2019-01-17 18:05:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
205,1,2019-01-17 18:10:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
206,1,2019-01-17 18:15:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
207,1,2019-01-17 18:20:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
208,1,2019-01-17 18:25:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
209,1,2019-01-17 18:30:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
210,1,2019-01-17 18:35:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
211,1,2019-01-17 18:40:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
212,1,2019-01-17 18:45:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
213,1,2019-01-17 18:50:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
214,1,2019-01-17 18:55:00,4,18,19,"[Row(neighbors=19, props=1.0)]"
215,1,2019-01-17 19:00:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
216,1,2019-01-17 19:05:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
217,1,2019-01-17 19:10:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
218,1,2019-01-17 19:15:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
219,1,2019-01-17 19:20:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
220,1,2019-01-17 19:25:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
221,1,2019-01-17 19:30:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
222,1,2019-01-17 19:35:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
223,1,2019-01-17 19:40:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
224,1,2019-01-17 19:45:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
225,1,2019-01-17 19:50:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
226,1,2019-01-17 19:55:00,4,19,19,"[Row(neighbors=19, props=1.0)]"
227,1,2019-01-17 20:00:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
228,1,2019-01-17 20:05:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
229,1,2019-01-17 20:10:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
230,1,2019-01-17 20:15:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
231,1,2019-01-17 20:20:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
232,1,2019-01-17 20:25:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
233,1,2019-01-17 20:30:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
234,1,2019-01-17 20:35:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
235,1,2019-01-17 20:40:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
236,1,2019-01-17 20:45:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
237,1,2019-01-17 20:50:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
238,1,2019-01-17 20:55:00,4,20,19,"[Row(neighbors=19, props=1.0)]"
239,1,2019-01-17 21:00:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
240,1,2019-01-17 21:05:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
241,1,2019-01-17 21:10:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
242,1,2019-01-17 21:15:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
243,1,2019-01-17 21:20:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
244,1,2019-01-17 21:25:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
245,1,2019-01-17 21:30:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
246,1,2019-01-17 21:35:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
247,1,2019-01-17 21:40:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
248,1,2019-01-17 21:45:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
249,1,2019-01-17 21:50:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
250,1,2019-01-17 21:55:00,4,21,19,"[Row(neighbors=19, props=1.0)]"
251,1,2019-01-17 22:00:00,4,22,19,"[Row(neighbors=19, props=1.0)]"
252,1,2019-01-17 22:05:00,4,22,19,"[Row(neighbors=19, props=1.0)]"
253,1,2019-01-17 22:10:00,4,22,19,"[Row(neighbors=19, props=1.0)]"
