,time,vector
49,16:15:00,"[0.0, 0.0022501571484592835, 0.0027040591830860437, 0.0012714184152797612, 0.016271797519018055, 0.0007043969954276042, 0.0, 0.006826605330943997, 0.0, 0.002616244263353633, 0.0007043969954276042, 0.00034329200093168467, 0.0, 0.004249530616297477, 0.014295507884962757, 0.0007043969954276042, 0.0, 0.0055551869156642425, 0.0, 0.23305810358982096, 0.0022501571484592835, 0.0, 0.01438303408487493, 0.0018887634341431204, 0.0018887634341431204, 0.0, 0.014295507884962757, 0.0012483345814968535, 0.006282667744874754, 0.0022501571484592835, 0.0007043969954276042, 0.0, 0.0, 0.006727306325703816, 0.0007043969954276042, 0.0007043969954276042, 0.0, 0.0010707728301421957, 0.0, 0.002273240982242192, 0.0031601818494228816, 0.00034329200093168467, 0.0, 0.0007043969954276042, 0.002232055435074803, 0.03963958921089653, 0.0018887634341431204, 0.008663059306715432, 0.006727306325703816, 0.014295507884962757, 0.0, 0.003047062464197483, 0.006009088950290998, 0.0022501571484592835, 0.006282667744874754, 0.00034329200093168467, 0.005898478916595928, 0.03999670159181341, 0.002273240982242192, 0.007915954097818598, 0.03884766601555676, 0.011079401147621305, 0.0007043969954276042, 0.0007043969954276042, 0.0026165329831738748, 0.008273066478735493, 0.0, 0.0, 0.008663059306715432, 0.0022551392688577115, 0.006797379706355214, 0.0018887634341431204, 0.10001758403768314, 0.006797379706355214, 0.0022501571484592835, 0.03387147940153346, 0.0031370980156399716, 0.006803521497161095, 0.0, 0.0010476889963592889, 0.0055551869156642425, 0.0, 0.0049499349981460584, 0.00416200441638531, 0.0007043969954276042, 0.0, 0.0055551869156642425, 0.0, 0.0012714184152797612, 0.0012714184152797612, 0.0, 0.0022501571484592835, 0.03884766601555676, 0.0031370980156399716, 0.0055551869156642425, 0.0, 0.002063341610619532, 0.016628909899934947, 0.0, 0.0, 0.0, 0.0, 0.03919095801648846, 0.0025931604295707246, 0.0055551869156642425, 0.0055551869156642425, 0.0019527315769244575, 0.0067742958725723074, 0.002273240982242192, 0.0, 0.0, 0.039278484216400615, 0.0, 0.002593449149390968, 0.016628909899934943]"
50,16:20:00,"[0.0, 0.0022506959116714346, 0.0027045655644756987, 0.0012713357165726354, 0.016275030814019865, 0.0007045656517312344, 0.0, 0.006826011525799746, 0.0, 0.0026162370092333233, 0.0007045656517312344, 0.00034326984570572273, 0.0, 0.004249885376735454, 0.014298923048492443, 0.0007045656517312344, 0.0, 0.005554675809227108, 0.0, 0.2330366609676726, 0.0022506959116714346, 0.0, 0.014386441156054374, 0.001888589657965482, 0.001888589657965482, 0.0, 0.014298923048492443, 0.0012482540170360285, 0.006282323160494953, 0.0022506959116714346, 0.0007045656517312344, 0.0, 0.0, 0.0067269206316776485, 0.0007045656517312344, 0.0007045656517312344, 0.0, 0.0010709171969735644, 0.0, 0.002273777611208043, 0.0031599253745381176, 0.00034326984570572273, 0.0, 0.0007045656517312344, 0.002231859503671202, 0.03963617557467126, 0.001888589657965482, 0.00866244833404787, 0.0067269206316776485, 0.014298923048492443, 0.0, 0.003047024962500978, 0.00600854546203137, 0.0022506959116714346, 0.006282323160494953, 0.00034326984570572273, 0.005897945654932834, 0.03999325493829204, 0.002273777611208043, 0.007915971527997084, 0.038844091815378116, 0.011079126097130416, 0.0007045656517312344, 0.0007045656517312344, 0.002617047456913765, 0.008273050891617853, 0.0, 0.0, 0.00866244833404787, 0.0022549412032078103, 0.006796940375618998, 0.001888589657965482, 0.1000414948969007, 0.006796940375618998, 0.0022506959116714346, 0.033869293419087176, 0.0031368436750015085, 0.006802929826263138, 0.0, 0.0010478354974369573, 0.005554675809227108, 0.0, 0.004950234586061944, 0.004162367269173524, 0.0007045656517312344, 0.0, 0.005554675809227108, 0.0, 0.0012713357165726354, 0.0012713357165726354, 0.0, 0.0022506959116714346, 0.038844091815378116, 0.0031368436750015085, 0.005554675809227108, 0.0, 0.002063419475865802, 0.01663211017764063, 0.0, 0.0, 0.0, 0.0, 0.03918736166108383, 0.002593155309696716, 0.005554675809227108, 0.005554675809227108, 0.0019528196687672622, 0.0067738586760823895, 0.002273777611208043, 0.0, 0.0, 0.03927487976864576, 0.0, 0.0025939657573771585, 0.01663211017764063]"
51,16:25:00,"[0.0, 0.0022511653003404633, 0.00270500713776541, 0.0012712651842660219, 0.01627784741813269, 0.000704712590787389, 0.0, 0.0068254947308306, 0.0, 0.002616230355009471, 0.000704712590787389, 0.0003432509619177514, 0.0, 0.004250194104517467, 0.014301898449507943, 0.000704712590787389, 0.0, 0.005554229546564577, 0.0, 0.23301793875601157, 0.0022511653003404633, 0.0, 0.014389409489462867, 0.0018884379286698135, 0.0018884379286698135, 0.0, 0.014301898449507943, 0.0012481853487137534, 0.0062820219729042386, 0.0022511653003404633, 0.000704712590787389, 0.0, 0.0, 0.006726583540200389, 0.000704712590787389, 0.000704712590787389, 0.0, 0.0010710433882574085, 0.0, 0.0022742451358927314, 0.0031597031129358354, 0.0003432509619177514, 0.0, 0.000704712590787389, 0.0022316888905875637, 0.039633194702118325, 0.0018884379286698135, 0.008661923964643152, 0.006726583540200389, 0.014301898449507943, 0.0, 0.0030469923568821446, 0.006008071383989518, 0.0022511653003404633, 0.0062820219729042386, 0.0003432509619177514, 0.005897480508482332, 0.03999024522945955, 0.0022742451358927314, 0.007915985722412235, 0.03884097107137602, 0.011078884848025668, 0.000704712590787389, 0.000704712590787389, 0.002617496097810483, 0.008273036249753467, 0.0, 0.0, 0.008661923964643152, 0.0022547687261398326, 0.006796565871525607, 0.0018884379286698135, 0.10006232682151249, 0.006796565871525607, 0.0022511653003404633, 0.033867430218544894, 0.0031366232773835673, 0.006802414895278332, 0.0, 0.0010479635527051402, 0.005554229546564577, 0.0, 0.004950495593776451, 0.004162683064562545, 0.000704712590787389, 0.0, 0.005554229546564577, 0.0, 0.0012712651842660219, 0.0012712651842660219, 0.0, 0.0022511653003404633, 0.03884097107137602, 0.0031366232773835673, 0.005554229546564577, 0.0, 0.002063488815008335, 0.016634897945473924, 0.0, 0.0, 0.0, 0.0, 0.039184222033293775, 0.002593150519457202, 0.005554229546564577, 0.005554229546564577, 0.0019528979395011428, 0.006773486035973338, 0.0022742451358927314, 0.0, 0.0, 0.03927173307324869, 0.0, 0.002594416262258215, 0.016634897945473924]"
52,16:30:00,"[0.0, 0.0022515742321844983, 0.002705392147806446, 0.001271204925960957, 0.01628030097076492, 0.0007048406042294653, 0.0, 0.006825044928169522, 0.0, 0.002616224295902146, 0.0007048406042294653, 0.00034323483844052023, 0.0, 0.0042504627929630685, 0.014304490618061877, 0.0007048406042294653, 0.0, 0.005553840002208565, 0.0, 0.2330015960651537, 0.0022515742321844983, 0.0, 0.014391995487167769, 0.001888305483597144, 0.001888305483597144, 0.0, 0.014304490618061877, 0.0012481267178854208, 0.006281758814513569, 0.0022515742321844983, 0.0007048406042294653, 0.0, 0.0, 0.006726289033509893, 0.0007048406042294653, 0.0007048406042294653, 0.0, 0.0010711536507455217, 0.0, 0.0022746524402600344, 0.0031595104095580996, 0.00034323483844052023, 0.0, 0.0007048406042294653, 0.002231540322037662, 0.039630592435140555, 0.001888305483597144, 0.008661473349597187, 0.006726289033509893, 0.014304490618061877, 0.0, 0.0030469640034485566, 0.006007657917830514, 0.0022515742321844983, 0.006281758814513569, 0.00034323483844052023, 0.00589707484064909, 0.03998761778503098, 0.0022746524402600344, 0.007915997311574491, 0.03883824696180522, 0.011078673405064602, 0.0007048406042294653, 0.0007048406042294653, 0.002617887278700554, 0.008273022661464928, 0.0, 0.0, 0.008661473349597187, 0.0022546185301131993, 0.006796246074075582, 0.001888305483597144, 0.10008047559645054, 0.006796246074075582, 0.0022515742321844983, 0.03386583936868112, 0.0031364322014825626, 0.006801966720093989, 0.0, 0.0010480754426699854, 0.005553840002208565, 0.0, 0.004950722981294025, 0.0041629579238571775, 0.0007048406042294653, 0.0, 0.005553840002208565, 0.0, 0.001271204925960957, 0.001271204925960957, 0.0, 0.0022515742321844983, 0.03883824696180522, 0.0031364322014825626, 0.005553840002208565, 0.0, 0.002063550399296314, 0.016637326320655354, 0.0, 0.0, 0.0, 0.0, 0.03918148180024573, 0.00259314608782661, 0.005553840002208565, 0.005553840002208565, 0.0019529673221148859, 0.006773167866000043, 0.0022746524402600344, 0.0, 0.0, 0.03926898666935162, 0.0, 0.002594809070625018, 0.016637326320655354]"
53,16:35:00,"[0.0, 0.001979550903094037, 0.002514342314522437, 0.0015601463607125023, 0.014590552246368911, 0.0006196854782849304, 0.0, 0.007214131699611945, 0.0, 0.002565453919013196, 0.0006196854782849304, 0.00042260151304786514, 0.0, 0.004014095697518903, 0.012579420996627974, 0.0006196854782849304, 0.0, 0.0056539853388994435, 0.0, 0.23720263047647058, 0.001979550903094037, 0.0, 0.012668197350324567, 0.0019223548960443336, 0.0019223548960443336, 0.0, 0.012579420996627974, 0.0015367328160285697, 0.006297084361868306, 0.001979550903094037, 0.0006196854782849304, 0.0, 0.0, 0.0067480738022742135, 0.0006196854782849304, 0.0006196854782849304, 0.0, 0.0010657005360167273, 0.0, 0.002002964447777969, 0.0034825012567568352, 0.00042260151304786514, 0.0, 0.0006196854782849304, 0.0023449564090921972, 0.040246948727693244, 0.0019223548960443336, 0.010261691910354614, 0.0067480738022742135, 0.012579420996627974, 0.0, 0.003076831785757661, 0.006188776750327842, 0.001979550903094037, 0.006297084361868306, 0.00042260151304786514, 0.006076586851947311, 0.04060916181440255, 0.002002964447777969, 0.007745726140374014, 0.03953848689571171, 0.010954357321478595, 0.0006196854782849304, 0.0006196854782849304, 0.002425565960825833, 0.008107939227083322, 0.0, 0.0, 0.010261691910354614, 0.0023683699537761296, 0.00836275055899421, 0.0019223548960443336, 0.08800424701302983, 0.00836275055899421, 0.001979550903094037, 0.04169668512718885, 0.003459087712072903, 0.007190718154928015, 0.0, 0.0010422869913327953, 0.0056539853388994435, 0.0, 0.004798910297276077, 0.003925319343822303, 0.0006196854782849304, 0.0, 0.0056539853388994435, 0.0, 0.0015601463607125023, 0.0015601463607125023, 0.0, 0.001979550903094037, 0.03953848689571171, 0.003459087712072903, 0.0056539853388994435, 0.0, 0.0022686081926940336, 0.014952765333078214, 0.0, 0.0, 0.0, 0.0, 0.039961088408759574, 0.0025420403743292644, 0.0056539853388994435, 0.0056539853388994435, 0.0021564182943135004, 0.008339337014310274, 0.002002964447777969, 0.0, 0.0, 0.04004986476245617, 0.0, 0.0024021524161419033, 0.014952765333078216]"
54,16:40:00,"[0.0, 0.002012428703493378, 0.0025310713939450274, 0.0015008892675093858, 0.014800417636123473, 0.0006299776588972303, 0.0, 0.007158316635116934, 0.0, 0.0025769489307995745, 0.0006299776588972303, 0.0004062968639848493, 0.0, 0.0040482997156639, 0.012787992710151562, 0.0006299776588972303, 0.0, 0.0056574273676075456, 0.0, 0.23734712213256026, 0.002012428703493378, 0.0, 0.01287689245041974, 0.0019235251857037245, 0.0019235251857037245, 0.0, 0.012787992710151562, 0.001477443181310766, 0.006310851112703398, 0.002012428703493378, 0.0006299776588972303, 0.0, 0.0, 0.006762467364625435, 0.0006299776588972303, 0.0006299776588972303, 0.0, 0.0010597206090806996, 0.0, 0.002035874789691998, 0.00342441445321311, 0.0004062968639848493, 0.0, 0.0006299776588972303, 0.0023298220496885715, 0.0402814527916399, 0.0019235251857037245, 0.009941117104179529, 0.006762467364625435, 0.012787992710151562, 0.0, 0.0030721455350526026, 0.006176070058059195, 0.002012428703493378, 0.006310851112703398, 0.0004062968639848493, 0.0060637242315923975, 0.040644169303293766, 0.002035874789691998, 0.007782201897567724, 0.039562575392474514, 0.0109952926220703, 0.0006299776588972303, 0.0006299776588972303, 0.002442171653676847, 0.008144918409221585, 0.0, 0.0, 0.009941117104179529, 0.0023532681358871925, 0.008041038004674423, 0.0019235251857037245, 0.08946417722962341, 0.008041038004674423, 0.002012428703493378, 0.040087959644134016, 0.0034009683670144894, 0.0071348705489183125, 0.0, 0.0010362745228820794, 0.0056574273676075456, 0.0, 0.00481731309130261, 0.003959399975395724, 0.0006299776588972303, 0.0, 0.0056574273676075456, 0.0, 0.0015008892675093858, 0.0015008892675093858, 0.0, 0.002012428703493378, 0.039562575392474514, 0.0034009683670144894, 0.0056574273676075456, 0.0, 0.002219766666674796, 0.01516313414777733, 0.0, 0.0, 0.0, 0.0, 0.03996887225645935, 0.002553502844600955, 0.0056574273676075456, 0.0056574273676075456, 0.0021074208402079957, 0.008017591918475802, 0.002035874789691998, 0.0, 0.0, 0.04005777199672754, 0.0, 0.0024187255674782276, 0.01516313414777733]"
55,16:45:00,"[0.0, 0.0020416225166225, 0.002547426563767857, 0.0014540117880790107, 0.01498543810487644, 0.00063911659136345, 0.0, 0.007110828655685656, 0.0, 0.002585891952996338, 0.00063911659136345, 0.00039340235109699365, 0.0, 0.004077341828365989, 0.012973176539070704, 0.00063911659136345, 0.0, 0.0056568168676066465, 0.0, 0.2373215777016959, 0.0020416225166225, 0.0, 0.013062120489181303, 0.0019233176156951276, 0.0019233176156951276, 0.0, 0.012973176539070704, 0.0014305540421412502, 0.006319391204907855, 0.0020416225166225, 0.00063911659136345, 0.0, 0.0, 0.006771232045599815, 0.00063911659136345, 0.00063911659136345, 0.0, 0.0010559766883982042, 0.0, 0.002065080262560261, 0.003377329403774138, 0.00039340235109699365, 0.0, 0.00063911659136345, 0.0023167199667921187, 0.040286380877355546, 0.0019233176156951276, 0.00968645779656764, 0.006771232045599815, 0.012973176539070704, 0.0, 0.003068238254203933, 0.006162620914752001, 0.0020416225166225, 0.006319391204907855, 0.00039340235109699365, 0.00605021921870364, 0.040649277767936906, 0.002065080262560261, 0.007810841080277509, 0.03955832033588151, 0.011025529674860455, 0.00063911659136345, 0.00063911659136345, 0.002458482613657254, 0.00817373797085887, 0.0, 0.0, 0.00968645779656764, 0.002340177712729881, 0.007786597926810275, 0.0019233176156951276, 0.09076043835843767, 0.007786597926810275, 0.0020416225166225, 0.038815700953102536, 0.003353871657836377, 0.007087370909747896, 0.0, 0.0010325189424604435, 0.0056568168676066465, 0.0, 0.004833641070044343, 0.003988397878255387, 0.00063911659136345, 0.0, 0.0056568168676066465, 0.0, 0.0014540117880790107, 0.0014540117880790107, 0.0, 0.0020416225166225, 0.03955832033588151, 0.003353871657836377, 0.0056568168676066465, 0.0, 0.002182072329553063, 0.01534833499545779, 0.0, 0.0, 0.0, 0.0, 0.0399517226869785, 0.0025624342070585783, 0.0056568168676066465, 0.0056568168676066465, 0.0020696706335046997, 0.007763140180872515, 0.002065080262560261, 0.0, 0.0, 0.0400406666370891, 0.0, 0.0024350248677194944, 0.015348334995457793]"
56,16:50:00,"[0.0, 0.002067486948596758, 0.0025630705668776253, 0.0014168946322078951, 0.015148335771017476, 0.0006472132828112217, 0.0, 0.007070350616556356, 0.0, 0.002592843019179724, 0.0006472132828112217, 0.0003831959379151193, 0.0, 0.004102049544405345, 0.013137227996134546, 0.0006472132828112217, 0.0, 0.005653455984348461, 0.0, 0.23718063065363074, 0.002067486948596758, 0.0, 0.013226160855574634, 0.001922174915442843, 0.001922174915442843, 0.0, 0.013137227996134546, 0.001393439811282236, 0.006324124088085343, 0.002067486948596758, 0.0006472132828112217, 0.0, 0.0, 0.006775908587475764, 0.0006472132828112217, 0.0006472132828112217, 0.0, 0.0010538640416519996, 0.0, 0.002090941769522417, 0.0033390695476507378, 0.0003831959379151193, 0.0, 0.0006472132828112217, 0.00230537085335796, 0.040270974714670255, 0.001922174915442843, 0.00948390852969394, 0.006775908587475764, 0.013137227996134546, 0.0, 0.0030649718165349305, 0.006149039602629329, 0.002067486948596758, 0.006324124088085343, 0.0003831959379151193, 0.006036651922263583, 0.040633826354620595, 0.002090941769522417, 0.007833330613310964, 0.039534828572418954, 0.011047618359360661, 0.0006472132828112217, 0.0006472132828112217, 0.002474137707437536, 0.0081961822532613, 0.0, 0.0, 0.00948390852969394, 0.00232882567428362, 0.007585188435176757, 0.001922174915442843, 0.09190880508370139, 0.007585188435176757, 0.002067486948596758, 0.03780866811765674, 0.003315614726725079, 0.007046895795630699, 0.0, 0.001030409220726341, 0.005653455984348461, 0.0, 0.004848097122270803, 0.004013116684965259, 0.0006472132828112217, 0.0, 0.005653455984348461, 0.0, 0.0014168946322078951, 0.0014168946322078951, 0.0, 0.002067486948596758, 0.039534828572418954, 0.003315614726725079, 0.005653455984348461, 0.0, 0.002153040774459206, 0.015511187410967813, 0.0, 0.0, 0.0, 0.0, 0.03991802451033407, 0.002569388198254065, 0.005653455984348461, 0.005653455984348461, 0.0020406530940934578, 0.0075617336142510955, 0.002090941769522417, 0.0, 0.0, 0.040006957369774165, 0.0, 0.002450682886511878, 0.015511187410967815]"
57,16:55:00,"[0.0, 0.0020903569458049307, 0.002577792917249682, 0.0013874771067164705, 0.015291586098619754, 0.0006543725860192192, 0.0, 0.007035787691264672, 0.0, 0.0025982400834012303, 0.0006543725860192192, 0.00037510963951340023, 0.0, 0.004123108757344546, 0.013282276304853877, 0.0006543725860192192, 0.0, 0.005648310584548202, 0.0, 0.23696480554974775, 0.0020903569458049307, 0.0, 0.013371160619011483, 0.001920425479608266, 0.001920425479608266, 0.0, 0.013282276304853877, 0.0013640350889427247, 0.006326125188341165, 0.0020903569458049307, 0.0006543725860192192, 0.0, 0.0, 0.006777663074653926, 0.0006543725860192192, 0.0006543725860192192, 0.0, 0.001052924243306364, 0.0, 0.0021137989635786757, 0.0033079025863247354, 0.00037510963951340023, 0.0, 0.0006543725860192192, 0.0022955351191216644, 0.040242112043719955, 0.001920425479608266, 0.009322589461622906, 0.006777663074653926, 0.013282276304853877, 0.0, 0.003062234037072234, 0.006135746555992949, 0.0020903569458049307, 0.006326125188341165, 0.00037510963951340023, 0.006023420224061602, 0.0406047656158751, 0.0021137989635786757, 0.00785099386228448, 0.039498855143543135, 0.011063527043060566, 0.0006543725860192192, 0.0006543725860192192, 0.0024889086030920756, 0.008213647434439642, 0.0, 0.0, 0.009322589461622906, 0.0023189771368954098, 0.007425605999788384, 0.001920425479608266, 0.09292417157708538, 0.007425605999788384, 0.0020903569458049307, 0.037010819954662794, 0.0032844605685509905, 0.007012345673490926, 0.0, 0.0010294822255326195, 0.005648310584548202, 0.0, 0.004860871969013105, 0.00403422444318694, 0.0006543725860192192, 0.0, 0.005648310584548202, 0.0, 0.0013874771067164705, 0.0013874771067164705, 0.0, 0.0020903569458049307, 0.039498855143543135, 0.0032844605685509905, 0.005648310584548202, 0.0, 0.0021307340068932937, 0.015654239670774915, 0.0, 0.0, 0.0, 0.0, 0.03987396478305653, 0.0025747980656274858, 0.005648310584548202, 0.005648310584548202, 0.0020184076749619447, 0.007402163982014638, 0.0021137989635786757, 0.0, 0.0, 0.03996284909721414, 0.0, 0.0024654665853183324, 0.01565423967077491]"
58,17:00:00,"[0.0, 0.001967958883889607, 0.002476090899268138, 0.0014572883132019064, 0.01454521831245912, 0.0006160566724073868, 0.0, 0.0071891177176484754, 0.0, 0.0025886522190626243, 0.0006160566724073868, 0.0003942165163349238, 0.0, 0.004030696259537514, 0.012506254606862142, 0.0006160566724073868, 0.0, 0.005731829404446566, 0.0, 0.24046861706247855, 0.001967958883889607, 0.0, 0.012596396435854812, 0.0019488218766043014, 0.0019488218766043014, 0.0, 0.012506254606862142, 0.0014335146431509703, 0.0063716597469048895, 0.001967958883889607, 0.0006160566724073868, 0.0, 0.0, 0.00682958588739156, 0.0006160566724073868, 0.0006160566724073868, 0.0, 0.0010340468587932458, 0.0, 0.0019917325539405427, 0.0034061101898062063, 0.0003942165163349238, 0.0, 0.0006160566724073868, 0.002343038392939223, 0.040789089022137105, 0.0019488218766043014, 0.009728028252905209, 0.00682958588739156, 0.012506254606862142, 0.0, 0.003073010564390217, 0.006239961419825097, 0.001967958883889607, 0.0063716597469048895, 0.0003942165163349238, 0.006126045920781492, 0.041156873333631105, 0.0019917325539405427, 0.007813703787379776, 0.040082890520737054, 0.01107168714887859, 0.0006160566724073868, 0.0006160566724073868, 0.002385949070275467, 0.008181488098873783, 0.0, 0.0, 0.009728028252905209, 0.0023668120629901602, 0.007802980046351848, 0.0019488218766043014, 0.08749128697820738, 0.007802980046351848, 0.001967958883889607, 0.0388960319291893, 0.003382336519755271, 0.007165344047597537, 0.0, 0.00101027318874231, 0.005731829404446566, 0.0, 0.004792697087366437, 0.003940554430544843, 0.0006160566724073868, 0.0, 0.005731829404446566, 0.0, 0.0014572883132019064, 0.0014572883132019064, 0.0, 0.001967958883889607, 0.040082890520737054, 0.003382336519755271, 0.005731829404446566, 0.0, 0.002163486814601965, 0.014913002623953123, 0.0, 0.0, 0.0, 0.0, 0.04047710703707198, 0.0025648785490116886, 0.005731829404446566, 0.005731829404446566, 0.0020495713155583573, 0.007779206376300907, 0.0019917325539405427, 0.0, 0.0, 0.04056724886606463, 0.0, 0.0023621754002245312, 0.014913002623953123]"
59,17:05:00,"[0.0, 0.0021282603125569546, 0.0026039933244121185, 0.0013456090449707142, 0.015527405680501576, 0.0006662379873444685, 0.0, 0.006980992359550429, 0.0, 0.002605668314386394, 0.0006662379873444685, 0.0003636074450510783, 0.0, 0.004156416087439673, 0.013522650024582144, 0.0006662379873444685, 0.0, 0.005635383314579713, 0.0, 0.23642252128896712, 0.0021282603125569546, 0.0, 0.01361137547242294, 0.0019160302080786355, 0.0019160302080786355, 0.0, 0.013522650024582144, 0.0013222089260074249, 0.0063250214208874726, 0.0021282603125569546, 0.0006662379873444685, 0.0, 0.0, 0.006775752256354045, 0.0006662379873444685, 0.0006662379873444685, 0.0, 0.0010532455513588353, 0.0, 0.002151660431520243, 0.00326163925304935, 0.0003636074450510783, 0.0, 0.0006662379873444685, 0.002279637653129712, 0.0401634294308193, 0.0019160302080786355, 0.00909121753782344, 0.006775752256354045, 0.013522650024582144, 0.0, 0.0030580012072782656, 0.006111116326434874, 0.0021282603125569546, 0.0063250214208874726, 0.0003636074450510783, 0.005998990759630793, 0.04052543481844508, 0.002151660431520243, 0.00787576919394075, 0.039408465995634044, 0.011082560491912283, 0.0006662379873444685, 0.0006662379873444685, 0.0025152678765713215, 0.008237774581566534, 0.0, 0.0, 0.00909121753782344, 0.0023030377720930015, 0.0071985874487080935, 0.0019160302080786355, 0.09460688023903549, 0.0071985874487080935, 0.0021282603125569546, 0.03587593669082985, 0.003238239134086061, 0.006957592240587142, 0.0, 0.0010298454323955466, 0.005635383314579713, 0.0, 0.0048820289201165325, 0.004067690639598879, 0.0006662379873444685, 0.0, 0.005635383314579713, 0.0, 0.0013456090449707142, 0.0013456090449707142, 0.0, 0.0021282603125569546, 0.039408465995634044, 0.003238239134086061, 0.005635383314579713, 0.0, 0.002100572480155978, 0.015889411068127357, 0.0, 0.0, 0.0, 0.0, 0.03977207344068512, 0.002582268195423104, 0.005635383314579713, 0.005635383314579713, 0.0019884469133518937, 0.007175187329744802, 0.002151660431520243, 0.0, 0.0, 0.03986079888852592, 0.0, 0.0024918677576080328, 0.015889411068127357]"
60,17:10:00,"[0.0, 0.0021439328462598585, 0.002615497910664697, 0.0013308640087873226, 0.015624319443542221, 0.0006711441716258141, 0.0, 0.0069592622532430575, 0.0, 0.0026081745426538893, 0.0006711441716258141, 0.0003595594441093172, 0.0, 0.004169593750935767, 0.01362203362551399, 0.0006711441716258141, 0.0, 0.005628398244455733, 0.0, 0.2361294940823941, 0.0021439328462598585, 0.0, 0.013710664159161823, 0.00191365528438039, 0.00191365528438039, 0.0, 0.01362203362551399, 0.0013074889221396375, 0.006322917502729234, 0.0021439328462598585, 0.0006711441716258141, 0.0, 0.0, 0.006773166168146982, 0.0006711441716258141, 0.0006711441716258141, 0.0, 0.0010540787023828157, 0.0, 0.002167307932907544, 0.0032445192931677123, 0.0003595594441093172, 0.0, 0.0006711441716258141, 0.002273214728489705, 0.040119397791939994, 0.00191365528438039, 0.009008962056959613, 0.006773166168146982, 0.01362203362551399, 0.0, 0.0030563645204110404, 0.006099963308860571, 0.0021439328462598585, 0.006322917502729234, 0.0003595594441093172, 0.0059879576885650525, 0.04048101592370991, 0.002167307932907544, 0.007884336711011113, 0.03935962308666635, 0.011087697538738957, 0.0006711441716258141, 0.0006711441716258141, 0.002526867377016861, 0.008245954842781029, 0.0, 0.0, 0.009008962056959613, 0.0022965898151373907, 0.007118681859226908, 0.00191365528438039, 0.0953026207654894, 0.007118681859226908, 0.0021439328462598585, 0.03547653390416827, 0.0032211442065200268, 0.006935887166595373, 0.0, 0.0010307036157351309, 0.005628398244455733, 0.0, 0.004890771326815001, 0.004080963217287933, 0.0006711441716258141, 0.0, 0.005628398244455733, 0.0, 0.0013308640087873226, 0.0013308640087873226, 0.0, 0.0021439328462598585, 0.03935962308666635, 0.0032211442065200268, 0.005628398244455733, 0.0, 0.002090638714060971, 0.015985937575312137, 0.0, 0.0, 0.0, 0.0, 0.039719182530775665, 0.0025847994560062038, 0.005628398244455733, 0.005628398244455733, 0.001978633093765451, 0.007095306772579224, 0.002167307932907544, 0.0, 0.0, 0.03980781306442352, 0.0, 0.0025034922903691766, 0.01598593757531213]"
61,17:15:00,"[0.0, 0.0021577123775430446, 0.0026259323396652804, 0.001319121734842339, 0.015709244545111457, 0.0006754577638673433, 0.0, 0.006940598065698663, 0.0, 0.002610109006840151, 0.0006754577638673433, 0.0003563373802049725, 0.0, 0.0041808967933608145, 0.013709409538365979, 0.0006754577638673433, 0.0, 0.0056214763308563235, 0.0, 0.23583911214752498, 0.0021577123775430446, 0.0, 0.013797942711210943, 0.0019113018339005094, 0.0019113018339005094, 0.0, 0.013709409538365979, 0.0012957723257700407, 0.0063202835037959645, 0.0021577123775430446, 0.0006754577638673433, 0.0, 0.0, 0.006770037570233228, 0.0006754577638673433, 0.0006754577638673433, 0.0, 0.0010551445531446135, 0.0, 0.0021810617866153434, 0.0032304235687428485, 0.0003563373802049725, 0.0, 0.0006754577638673433, 0.0022676392141054796, 0.04007521186305432, 0.0019113018339005094, 0.008943026541250277, 0.006770037570233228, 0.013709409538365979, 0.0, 0.003054979559890086, 0.006089696292978557, 0.0021577123775430446, 0.0063202835037959645, 0.0003563373802049725, 0.005977813711061297, 0.0404364327566466, 0.0021810617866153434, 0.007891071290316628, 0.03931122092634201, 0.011090913220324908, 0.0006754577638673433, 0.0006754577638673433, 0.002537399166820315, 0.008252292183908933, 0.0, 0.0, 0.008943026541250277, 0.0022909886231777792, 0.007055074116422066, 0.0019113018339005094, 0.09591430889547176, 0.007055074116422066, 0.0021577123775430446, 0.03515862357738006, 0.003207074159670549, 0.006917248656626365, 0.0, 0.0010317951440723156, 0.0056214763308563235, 0.0, 0.004898455067158089, 0.004092363620515852, 0.0006754577638673433, 0.0, 0.0056214763308563235, 0.0, 0.001319121734842339, 0.001319121734842339, 0.0, 0.0021577123775430446, 0.03931122092634201, 0.003207074159670549, 0.0056214763308563235, 0.0, 0.0020831126715546463, 0.016070465438703756, 0.0, 0.0, 0.0, 0.0, 0.03966755830654699, 0.0025867595977678527, 0.0056214763308563235, 0.0056214763308563235, 0.0019712300896373844, 0.007031724707349767, 0.0021810617866153434, 0.0, 0.0, 0.03975609147939194, 0.0, 0.002514049757748017, 0.016070465438703753]"
